,Month,DayofMonth,CRSDepTime,Delayed,Visibility
404530,1,21,1845,0,9.0
404531,1,22,1845,0,7.0
404532,1,23,1845,0,3.0
404533,1,24,1845,0,10.0
404534,1,25,1845,0,10.0
404535,1,26,1845,1,1.0
404536,1,27,1845,0,10.0
404537,1,28,1845,1,4.0
404538,1,29,1845,0,3.0
404539,1,30,1845,1,7.0
404540,1,31,1840,0,6.0
405099,1,2,625,0,10.0
405100,1,3,625,0,5.0
405101,1,4,630,0,6.0
405102,1,5,630,0,10.0
405103,1,6,630,0,10.0
405104,1,7,630,0,10.0
405105,1,8,630,0,10.0
405106,1,9,630,0,10.0
405107,1,10,630,0,10.0
405108,1,11,630,0,10.0
405109,1,12,630,0,4.0
405110,1,13,630,0,4.0
405111,1,14,630,0,1.0
405112,1,15,630,0,3.0
405113,1,16,630,1,7.0
405114,1,17,630,0,8.0
405115,1,18,630,1,7.0
405116,1,19,630,0,6.0
405117,1,20,630,0,9.0
405118,1,21,630,0,9.0
405119,1,22,630,0,4.0
405120,1,23,630,0,6.0
405121,1,24,630,0,7.0
405122,1,25,630,0,10.0
405123,1,26,630,0,10.0
405124,1,27,630,0,10.0
405125,1,28,630,1,10.0
405126,1,29,630,0,6.0
405127,1,30,630,0,5.0
405128,1,31,630,0,7.0
405256,1,1,1849,1,10.0
405257,1,2,1849,0,9.0
405258,1,3,1849,1,5.0
405259,1,4,1849,0,7.0
405260,1,5,1849,0,10.0
405261,1,6,1849,0,10.0
405262,1,7,2035,0,10.0
405263,1,8,1849,0,10.0
405264,1,9,1849,1,10.0
405265,1,10,1849,0,10.0
405266,1,11,1849,0,8.0
405267,1,12,1849,0,6.0
405268,1,13,1849,0,6.0
405269,1,14,2035,1,1.0
405270,1,15,1849,1,7.0
405271,1,16,1849,0,10.0
405272,1,17,1849,0,7.0
405273,1,18,1849,0,8.0
405274,1,19,1849,0,10.0
405275,1,20,1849,0,10.0
405276,1,21,2035,0,8.0
405277,1,22,1849,0,7.0
405278,1,23,1849,0,3.0
405279,1,24,1849,0,10.0
405280,1,25,1849,0,10.0
405281,1,26,1849,1,1.0
405282,1,27,1849,0,10.0
405283,1,28,2035,0,4.0
405284,1,29,1849,0,3.0
405285,1,30,1849,0,7.0
405286,1,31,1849,0,6.0
405473,1,1,635,0,10.0
405474,1,2,635,0,10.0
405475,1,3,635,0,5.0
405476,1,4,635,0,6.0
405477,1,5,635,0,10.0
405478,1,6,635,0,10.0
405479,1,8,635,0,10.0
405480,1,9,635,0,10.0
405481,1,10,635,0,10.0
405482,1,11,635,0,10.0
405483,1,12,635,1,4.0
405484,1,13,635,0,4.0
405485,1,15,635,0,3.0
405486,1,16,635,0,7.0
405487,1,17,635,0,8.0
405488,1,18,635,0,7.0
405489,1,19,635,0,6.0
405490,1,20,635,0,9.0
405491,1,22,635,0,4.0
405492,1,23,635,0,6.0
405493,1,24,635,0,7.0
405494,1,25,635,0,10.0
405495,1,26,635,0,10.0
405496,1,27,635,0,10.0
405497,1,29,635,0,6.0
405498,1,30,635,0,5.0
405499,1,31,635,0,7.0
405553,1,31,1005,0,8.0
405612,1,1,1700,0,10.0
405613,1,2,1700,0,9.0
405614,1,3,1700,0,4.0
405615,1,4,1700,1,6.0
405616,1,5,1700,0,10.0
405617,1,6,1700,0,10.0
405618,1,7,1700,0,10.0
405619,1,8,1700,0,10.0
405620,1,9,1700,0,10.0
405621,1,10,1700,0,10.0
405622,1,11,1700,0,8.0
405623,1,12,1700,0,6.0
405624,1,13,1700,0,6.0
405625,1,14,1700,1,2.0
405626,1,15,1700,1,5.0
405627,1,16,1700,0,10.0
405628,1,17,1700,0,7.0
405629,1,18,1700,0,7.0
405630,1,19,1700,0,10.0
405631,1,20,1700,0,10.0
405632,1,21,1700,0,10.0
405633,1,22,1700,0,6.0
405634,1,23,1700,0,5.0
405635,1,24,1700,1,3.0
405636,1,25,1700,0,10.0
405637,1,26,1700,1,1.0
405638,1,27,1700,0,10.0
405639,1,28,1700,0,8.0
405640,1,29,1700,0,4.0
405641,1,30,1700,0,10.0
405642,1,31,1700,0,7.0
405944,1,31,850,0,6.0
405945,1,1,830,0,10.0
405946,1,2,830,1,9.0
405947,1,3,830,1,3.0
405948,1,4,835,0,5.0
405949,1,5,835,0,10.0
405950,1,6,835,0,10.0
405951,1,7,835,0,10.0
405952,1,8,835,0,10.0
405953,1,9,835,0,10.0
405954,1,10,835,0,10.0
405955,1,11,835,0,9.0
405956,1,12,835,0,4.0
405957,1,13,835,0,1.0
405958,1,14,835,0,1.0
405959,1,15,835,1,2.0
405960,1,16,835,0,2.0
405961,1,17,835,0,7.0
405962,1,18,835,0,6.0
405963,1,19,835,1,5.0
405964,1,20,835,1,10.0
405965,1,21,835,0,9.0
405966,1,22,835,0,4.0
405967,1,23,835,0,4.0
405968,1,24,835,0,8.0
405969,1,25,835,0,10.0
405970,1,26,835,0,2.0
405971,1,27,835,0,10.0
405972,1,28,835,0,10.0
405973,1,29,835,0,10.0
405974,1,30,835,0,4.0
406159,1,1,1340,0,10.0
406160,1,2,1340,0,10.0
406161,1,3,1340,1,3.0
406162,1,4,1340,0,6.0
406163,1,5,1340,1,10.0
406164,1,6,1340,0,10.0
406165,1,7,1340,0,10.0
406166,1,8,1340,0,10.0
406167,1,9,1340,0,10.0
406168,1,10,1340,0,10.0
406169,1,11,1340,0,9.0
406170,1,12,1340,0,5.0
406171,1,13,1340,0,5.0
406172,1,14,1340,0,3.0
406173,1,15,1340,0,2.0
406174,1,16,1340,0,5.0
406175,1,17,1340,1,6.0
406176,1,18,1340,0,9.0
406177,1,19,1340,0,9.0
406178,1,20,1340,0,10.0
406179,1,21,1340,0,10.0
406180,1,22,1340,0,9.0
406181,1,23,1340,0,8.0
406182,1,24,1340,1,10.0
406183,1,25,1340,0,10.0
406184,1,26,1340,1,1.0
406185,1,27,1340,0,10.0
406186,1,28,1340,0,10.0
406187,1,29,1340,0,5.0
406188,1,30,1340,0,7.0
406189,1,31,1340,0,6.0
406216,1,1,1400,1,10.0
406217,1,2,1400,0,10.0
406218,1,3,1400,1,3.0
406219,1,4,1400,0,7.0
406220,1,5,1400,0,10.0
406221,1,8,1400,0,10.0
406222,1,9,1400,0,10.0
406223,1,10,1400,0,10.0
406224,1,11,1400,0,8.0
406225,1,12,1400,0,10.0
406226,1,15,1400,0,4.0
406227,1,16,1400,0,5.0
406228,1,17,1400,0,6.0
406229,1,18,1400,0,8.0
406230,1,19,1400,0,10.0
406231,1,22,1400,0,9.0
406232,1,23,1400,0,6.0
406233,1,24,1400,0,10.0
406234,1,25,1400,0,10.0
406235,1,26,1400,0,1.0
406236,1,29,1400,0,4.0
406237,1,30,1400,0,5.0
406238,1,31,1400,0,6.0
406521,1,1,830,0,10.0
406522,1,2,830,0,9.0
406523,1,3,830,1,3.0
406524,1,4,835,0,5.0
406525,1,5,835,0,10.0
406526,1,6,835,0,10.0
406527,1,7,835,0,10.0
406528,1,8,835,0,10.0
406529,1,9,835,0,10.0
406530,1,10,835,0,10.0
406531,1,11,835,0,9.0
406532,1,12,835,0,4.0
406533,1,13,835,0,1.0
406534,1,14,835,0,1.0
406535,1,15,835,0,2.0
406536,1,16,835,1,2.0
406537,1,17,835,0,7.0
406538,1,18,835,0,6.0
406539,1,19,835,0,5.0
406540,1,20,835,0,10.0
406541,1,21,835,0,9.0
406542,1,22,835,0,4.0
406543,1,23,835,0,4.0
406544,1,24,835,0,8.0
406545,1,25,835,0,10.0
406546,1,26,835,0,2.0
406547,1,27,835,0,10.0
406548,1,28,835,0,10.0
406549,1,29,835,0,10.0
406550,1,30,835,0,4.0
406551,1,31,835,0,6.0
406585,1,1,1345,0,10.0
406586,1,2,1345,0,10.0
406587,1,3,1345,1,3.0
406588,1,4,1345,1,6.0
406589,1,5,1345,0,10.0
406590,1,6,1345,0,10.0
406591,1,7,1345,0,10.0
406592,1,8,1345,0,10.0
406593,1,9,1345,0,10.0
406594,1,10,1345,0,10.0
406595,1,11,1345,0,9.0
406596,1,12,1345,1,5.0
406597,1,13,1345,0,5.0
406598,1,14,1345,1,3.0
406599,1,15,1345,1,2.0
406600,1,16,1345,0,5.0
406601,1,17,1345,0,6.0
406602,1,18,1345,0,9.0
406603,1,19,1345,0,9.0
406604,1,20,1345,0,10.0
406605,1,21,1345,0,10.0
406606,1,22,1345,0,9.0
406607,1,23,1345,0,8.0
406608,1,24,1345,0,10.0
406609,1,25,1345,0,10.0
406610,1,26,1345,1,1.0
406611,1,27,1345,0,10.0
406612,1,28,1345,0,10.0
406613,1,29,1345,1,5.0
406614,1,30,1345,0,7.0
406615,1,31,1450,0,5.0
406704,1,1,1330,0,10.0
406705,1,2,1330,0,10.0
406706,1,3,1330,1,3.0
406707,1,4,1330,0,6.0
406708,1,5,1330,0,10.0
406709,1,7,1330,0,10.0
406710,1,8,1330,0,10.0
406711,1,9,1330,0,10.0
406712,1,10,1330,0,10.0
406713,1,11,1330,1,9.0
406714,1,12,1330,0,5.0
406715,1,14,1330,0,3.0
406716,1,15,1330,0,2.0
406717,1,16,1330,0,4.0
406718,1,17,1330,0,6.0
406719,1,18,1330,0,9.0
406720,1,19,1330,0,9.0
406721,1,21,1330,0,10.0
406722,1,22,1330,0,9.0
406723,1,23,1330,1,8.0
406724,1,24,1330,0,10.0
406725,1,25,1330,0,10.0
406726,1,26,1330,0,2.0
406727,1,28,1330,0,10.0
406728,1,29,1330,0,6.0
406729,1,30,1330,0,7.0
406730,1,31,1330,0,6.0
406790,1,1,1855,1,10.0
406791,1,2,1855,1,9.0
406792,1,3,1855,1,5.0
406793,1,4,1855,0,7.0
406794,1,5,1855,1,10.0
406795,1,6,1855,0,10.0
406796,1,7,1855,0,10.0
406797,1,8,1855,0,10.0
406798,1,9,1855,0,10.0
406799,1,10,1855,0,10.0
406800,1,11,1855,0,8.0
406801,1,12,1855,1,6.0
406802,1,13,1855,0,6.0
406803,1,14,1855,1,2.0
406804,1,15,1855,1,7.0
406805,1,16,1855,0,10.0
406806,1,17,1855,0,7.0
406807,1,18,1855,0,8.0
406808,1,19,1855,1,10.0
406809,1,20,1855,0,10.0
406810,1,21,1855,0,9.0
406811,1,22,1855,0,7.0
406812,1,23,1855,0,3.0
406813,1,24,1855,1,10.0
406814,1,25,1855,0,10.0
406815,1,26,1855,1,1.0
406816,1,27,1855,0,10.0
406817,1,28,1855,1,4.0
406818,1,29,1855,0,3.0
406819,1,30,1855,0,7.0
406820,1,31,1855,0,6.0
406851,1,1,1130,0,10.0
406852,1,2,1130,0,10.0
406853,1,3,1130,1,3.0
406854,1,4,1130,0,4.0
406855,1,5,1130,1,10.0
406856,1,6,1130,0,10.0
406857,1,7,1130,0,10.0
406858,1,8,1130,0,10.0
406859,1,9,1130,0,10.0
406860,1,10,1130,0,10.0
406861,1,11,1130,0,9.0
406862,1,12,1130,0,5.0
406863,1,13,1130,0,3.0
406864,1,14,1130,0,1.0
406865,1,15,1130,1,2.0
406866,1,16,1130,0,3.0
406867,1,17,1130,0,7.0
406868,1,18,1130,0,10.0
406869,1,19,1130,0,10.0
406870,1,20,1130,0,10.0
406871,1,21,1130,0,10.0
406872,1,22,1130,0,7.0
406873,1,23,1130,0,6.0
406874,1,24,1130,0,10.0
406875,1,25,1130,0,10.0
406876,1,26,1130,1,5.0
406877,1,27,1130,0,10.0
406878,1,28,1130,0,10.0
406879,1,29,1130,0,8.0
406880,1,30,1130,0,2.0
406881,1,31,1130,0,8.0
407125,1,1,2020,0,10.0
407126,1,2,2020,1,7.0
407127,1,3,2020,0,5.0
407128,1,4,2020,0,8.0
407129,1,5,2020,0,10.0
407130,1,6,2020,1,8.0
407131,1,7,2020,0,10.0
407132,1,8,2020,0,10.0
407133,1,9,2020,0,10.0
407134,1,10,2020,0,10.0
407135,1,11,2020,0,5.0
407136,1,12,2020,0,6.0
407137,1,13,2020,0,6.0
407138,1,14,2020,1,2.0
407139,1,15,2020,1,9.0
407140,1,16,2020,0,9.0
407141,1,17,2020,0,6.0
407142,1,18,2020,0,7.0
407143,1,19,2020,0,7.0
407144,1,20,2020,0,10.0
407145,1,21,2020,0,8.0
407146,1,22,2020,0,7.0
407147,1,23,2020,0,5.0
407148,1,24,2020,0,10.0
407149,1,25,2020,0,10.0
407150,1,26,2020,1,6.0
407151,1,27,2020,0,10.0
407152,1,28,2020,0,4.0
407153,1,29,2020,0,3.0
407154,1,30,2020,0,2.0
407155,1,31,2020,0,7.0
407216,1,1,2040,1,10.0
407217,1,2,2040,0,7.0
407218,1,3,2040,0,5.0
407219,1,4,2040,0,8.0
407220,1,5,2040,0,10.0
407221,1,6,2040,0,8.0
407222,1,7,2040,0,10.0
407223,1,8,2040,0,10.0
407224,1,9,2040,0,10.0
407225,1,10,2040,0,10.0
407226,1,11,2040,0,5.0
407227,1,12,2040,0,6.0
407228,1,13,2040,0,6.0
407229,1,14,2040,0,1.0
407230,1,15,2040,1,9.0
407231,1,16,2040,1,10.0
407232,1,17,2040,0,6.0
407233,1,18,2040,0,7.0
407234,1,19,2040,1,7.0
407235,1,20,2040,0,10.0
407236,1,21,2040,0,8.0
407237,1,22,2040,0,7.0
407238,1,23,2040,1,5.0
407239,1,24,2040,0,10.0
407240,1,25,2040,0,10.0
407241,1,26,2040,1,6.0
407242,1,27,2040,1,10.0
407243,1,28,2040,1,4.0
407244,1,29,2040,1,3.0
407245,1,30,2040,1,2.0
407246,1,31,2040,0,7.0
407278,1,1,1800,0,10.0
407279,1,2,1800,1,9.0
407280,1,3,1800,1,5.0
407281,1,4,1800,1,6.0
407282,1,5,1800,0,10.0
407283,1,6,1800,1,10.0
407284,1,7,1800,0,10.0
407285,1,8,1800,0,10.0
407286,1,9,1800,0,10.0
407287,1,10,1800,1,10.0
407288,1,11,1800,1,8.0
407289,1,12,1800,0,6.0
407290,1,13,1800,1,6.0
407291,1,14,1800,1,3.0
407292,1,15,1800,0,7.0
407293,1,16,1800,0,10.0
407294,1,17,1800,1,7.0
407295,1,18,1800,0,8.0
407296,1,19,1800,0,10.0
407297,1,20,1800,0,10.0
407298,1,21,1800,0,9.0
407299,1,22,1800,0,7.0
407300,1,23,1800,0,3.0
407301,1,24,1800,0,10.0
407302,1,25,1800,0,10.0
407303,1,26,1800,0,1.0
407304,1,27,1800,0,10.0
407305,1,28,1800,1,4.0
407306,1,29,1800,0,3.0
407307,1,30,1800,0,7.0
407308,1,31,1800,0,6.0
407340,1,1,1135,1,10.0
407341,1,2,1135,1,10.0
407342,1,3,1135,0,3.0
407343,1,4,1135,1,4.0
407344,1,5,1135,0,10.0
407345,1,6,1135,0,10.0
407346,1,7,1135,0,10.0
407347,1,8,1135,0,10.0
407348,1,9,1135,0,10.0
407349,1,10,1135,0,10.0
407350,1,11,1135,0,9.0
407351,1,12,1135,1,5.0
407352,1,13,1135,1,3.0
407353,1,14,1135,0,1.0
407354,1,15,1135,0,2.0
407355,1,16,1135,0,3.0
407356,1,17,1135,0,7.0
407357,1,18,1135,0,10.0
407358,1,19,1135,0,10.0
407359,1,20,1135,0,10.0
407360,1,21,1135,1,10.0
407361,1,22,1135,0,7.0
407362,1,23,1135,0,6.0
407363,1,24,1135,0,10.0
407364,1,25,1135,0,10.0
407365,1,26,1135,0,8.0
407366,1,27,1135,0,10.0
407367,1,28,1135,0,10.0
407368,1,29,1135,0,8.0
407369,1,30,1135,0,2.0
407370,1,31,1135,0,8.0
407735,1,4,955,1,5.0
407736,1,5,955,0,10.0
407737,1,6,955,1,10.0
407738,1,7,955,0,10.0
407739,1,8,955,0,10.0
407740,1,9,955,0,10.0
407741,1,10,955,0,10.0
407742,1,11,955,0,9.0
407743,1,12,955,0,4.0
407744,1,13,955,0,1.0
407745,1,14,955,0,1.0
407746,1,15,955,0,2.0
407747,1,16,955,1,1.0
407748,1,17,955,0,8.0
407749,1,18,955,0,8.0
407750,1,19,955,1,5.0
407751,1,20,955,0,10.0
407752,1,21,955,0,10.0
407753,1,22,955,0,4.0
407754,1,23,955,0,5.0
407755,1,24,955,0,10.0
407756,1,25,955,0,10.0
407757,1,26,955,0,1.0
407758,1,27,955,0,10.0
407759,1,28,955,0,10.0
407760,1,29,955,0,8.0
407761,1,30,955,1,3.0
407762,1,31,955,1,7.0
407763,1,1,1125,0,10.0
407764,1,2,1125,0,10.0
407765,1,3,1125,1,3.0
407797,1,2,635,0,10.0
407798,1,3,635,0,5.0
407799,1,4,635,0,6.0
407800,1,5,635,0,10.0
407801,1,6,635,0,10.0
407802,1,7,635,0,10.0
407803,1,8,635,0,10.0
407804,1,9,635,0,10.0
407805,1,10,635,1,10.0
407806,1,11,635,1,10.0
407807,1,12,635,0,4.0
407808,1,13,635,0,4.0
407809,1,14,635,1,1.0
407810,1,15,635,0,3.0
407811,1,16,635,0,7.0
407812,1,17,635,0,8.0
407813,1,18,635,0,7.0
407814,1,19,635,0,6.0
407815,1,20,635,0,9.0
407816,1,21,635,0,9.0
407817,1,22,635,0,4.0
407818,1,23,635,0,6.0
407819,1,24,635,0,7.0
407820,1,25,635,0,10.0
407821,1,26,635,0,10.0
407822,1,27,635,0,10.0
407823,1,28,635,0,10.0
407824,1,29,635,0,6.0
407825,1,30,635,1,5.0
407826,1,31,635,1,7.0
407828,1,1,1520,0,10.0
407829,1,2,1520,0,10.0
407830,1,3,1520,0,3.0
407831,1,4,1520,0,7.0
407832,1,5,1520,0,10.0
407833,1,7,1520,0,10.0
407834,1,8,1520,0,10.0
407835,1,9,1520,0,10.0
407836,1,10,1520,0,10.0
407837,1,11,1520,0,8.0
407838,1,12,1520,0,10.0
407839,1,14,1520,0,3.0
407840,1,15,1520,0,4.0
407841,1,16,1520,0,5.0
407842,1,17,1520,0,7.0
407843,1,18,1520,1,8.0
407844,1,19,1520,0,10.0
407845,1,21,1520,0,10.0
407846,1,22,1520,0,7.0
407847,1,23,1520,0,5.0
407848,1,24,1520,1,9.0
407849,1,25,1520,0,10.0
407850,1,26,1520,0,1.0
407851,1,28,1520,0,10.0
407852,1,29,1520,0,3.0
407853,1,30,1520,1,5.0
407854,1,31,1520,0,6.0
407855,1,1,1505,0,10.0
407856,1,2,1505,0,10.0
407857,1,3,1505,1,3.0
407858,1,4,1505,1,7.0
407859,1,5,1505,0,10.0
407860,1,6,1505,0,10.0
407861,1,7,1505,0,10.0
407862,1,8,1505,0,10.0
407863,1,9,1505,0,10.0
407864,1,10,1505,0,10.0
407865,1,11,1505,0,8.0
407866,1,12,1505,0,10.0
407867,1,13,1505,0,7.0
407868,1,14,1505,1,3.0
407869,1,15,1505,0,4.0
407870,1,16,1505,0,5.0
407871,1,17,1505,0,7.0
407872,1,18,1505,0,8.0
407873,1,19,1505,0,10.0
407874,1,20,1505,0,10.0
407875,1,21,1505,0,10.0
407876,1,22,1505,0,7.0
407877,1,23,1505,0,5.0
407878,1,24,1505,0,9.0
407879,1,25,1505,0,10.0
407880,1,26,1505,1,1.0
407881,1,27,1505,0,10.0
407882,1,28,1505,1,10.0
407883,1,29,1505,0,3.0
407884,1,30,1505,1,5.0
407885,1,31,1505,0,6.0
407914,1,1,1650,1,10.0
407915,1,2,1650,0,10.0
407916,1,3,1650,1,3.0
407917,1,4,1650,0,7.0
407918,1,5,1650,0,10.0
407919,1,6,1650,0,10.0
407920,1,7,1650,0,10.0
407921,1,8,1650,0,10.0
407922,1,9,1650,0,10.0
407923,1,10,1650,0,10.0
407924,1,11,1650,0,8.0
407925,1,12,1650,0,7.0
407926,1,13,1650,1,6.0
407927,1,14,1650,1,3.0
407928,1,15,1650,0,1.0
407929,1,16,1650,0,8.0
407930,1,17,1650,0,6.0
407931,1,18,1650,0,7.0
407932,1,19,1650,0,10.0
407933,1,20,1650,0,10.0
407934,1,21,1650,0,10.0
407935,1,22,1650,0,6.0
407936,1,23,1650,1,5.0
407937,1,24,1650,0,10.0
407938,1,25,1650,0,10.0
407939,1,26,1650,1,1.0
407940,1,27,1650,0,10.0
407941,1,28,1650,0,10.0
407942,1,29,1650,0,3.0
407943,1,30,1650,1,8.0
407944,1,31,1645,1,6.0
408003,1,1,1845,1,10.0
408004,1,2,1845,0,9.0
408005,1,3,1845,1,5.0
408006,1,4,1845,0,7.0
408007,1,5,1845,1,10.0
408008,1,6,1845,0,10.0
408009,1,7,1845,1,10.0
408010,1,8,1845,0,10.0
408011,1,9,1845,1,10.0
408012,1,10,1845,1,10.0
408013,1,11,1845,1,8.0
408014,1,12,1845,0,6.0
408015,1,13,1845,0,6.0
408016,1,14,1845,0,2.0
408017,1,15,1845,1,7.0
408018,1,16,1845,1,10.0
408019,1,17,1845,1,7.0
408020,1,18,1845,0,8.0
408021,1,19,1845,1,10.0
408022,1,20,1845,0,10.0
408023,1,21,1845,0,9.0
408024,1,22,1845,0,7.0
408025,1,23,1845,0,3.0
408026,1,24,1845,1,10.0
408027,1,25,1845,0,10.0
408028,1,26,1845,1,1.0
408029,1,27,1845,0,10.0
408030,1,28,1845,0,4.0
408031,1,29,1845,0,3.0
408032,1,30,1845,1,7.0
408033,1,31,1845,0,6.0
408127,1,1,1125,0,10.0
408128,1,2,1125,0,10.0
408129,1,3,1125,1,3.0
408130,1,4,1125,0,4.0
408131,1,5,1125,0,10.0
408132,1,6,1125,0,10.0
408133,1,7,1125,0,10.0
408134,1,8,1125,0,10.0
408135,1,9,1125,0,10.0
408136,1,10,1125,0,10.0
408137,1,11,1125,0,9.0
408138,1,12,1125,0,5.0
408139,1,13,1125,0,3.0
408140,1,14,1125,0,1.0
408141,1,15,1125,0,2.0
408142,1,16,1125,0,3.0
408143,1,17,1125,0,7.0
408144,1,18,1125,0,10.0
408145,1,19,1125,0,10.0
408146,1,20,1125,0,10.0
408147,1,21,1125,0,10.0
408148,1,22,1125,0,7.0
408149,1,23,1125,0,6.0
408150,1,24,1125,0,10.0
408151,1,25,1125,0,10.0
408152,1,26,1125,0,5.0
408153,1,27,1125,0,10.0
408154,1,28,1125,0,10.0
408155,1,29,1125,0,8.0
408156,1,30,1125,0,2.0
408157,1,31,1125,0,8.0
408219,1,1,1000,0,10.0
408220,1,2,1000,0,10.0
408221,1,3,1000,0,3.0
408222,1,4,1000,0,9.0
408223,1,5,1000,0,10.0
408224,1,6,1000,0,10.0
408225,1,7,1000,0,10.0
408226,1,8,1000,0,10.0
408227,1,9,1000,0,10.0
408228,1,10,1000,0,10.0
408229,1,11,1000,0,9.0
408230,1,12,1000,0,4.0
408231,1,13,1000,0,2.0
408232,1,14,1000,0,1.0
408233,1,15,1000,0,2.0
408234,1,16,1000,1,1.0
408235,1,17,1000,1,8.0
408236,1,18,1000,0,9.0
408237,1,19,1000,0,10.0
408238,1,20,1000,0,10.0
408239,1,21,1000,0,10.0
408240,1,22,1000,0,6.0
408241,1,23,1000,0,6.0
408242,1,24,1000,0,10.0
408243,1,25,1000,0,10.0
408244,1,26,1000,0,1.0
408245,1,27,1000,0,10.0
408246,1,28,1000,0,10.0
408247,1,29,1000,0,8.0
408248,1,30,1000,0,3.0
408249,1,31,1000,0,8.0
408250,1,1,2155,1,10.0
408251,1,2,2155,1,8.0
408252,1,3,2155,0,5.0
408253,1,4,2155,0,7.0
408254,1,5,2155,0,10.0
408255,1,7,2155,0,10.0
408256,1,8,2155,0,10.0
408257,1,9,2155,0,10.0
408258,1,10,2155,0,10.0
408259,1,11,2155,0,5.0
408260,1,12,2155,0,9.0
408261,1,14,2155,1,1.0
408262,1,15,2155,0,8.0
408263,1,16,2155,0,10.0
408264,1,17,2155,0,6.0
408265,1,18,2155,0,7.0
408266,1,19,2155,0,10.0
408267,1,21,2155,0,7.0
408268,1,22,2155,0,6.0
408269,1,23,2155,0,5.0
408270,1,24,2155,0,10.0
408271,1,25,2155,0,10.0
408272,1,26,2155,1,7.0
408273,1,28,2155,0,4.0
408274,1,29,2155,1,7.0
408275,1,30,2155,0,5.0
408276,1,31,2155,0,9.0
408278,1,1,1330,0,10.0
408279,1,2,1330,0,10.0
408280,1,3,1330,1,3.0
408281,1,4,1330,0,6.0
408282,1,5,1330,0,10.0
408283,1,6,1330,0,10.0
408284,1,7,1330,0,10.0
408285,1,8,1330,0,10.0
408286,1,9,1330,0,10.0
408287,1,10,1330,0,10.0
408288,1,11,1330,0,9.0
408289,1,12,1330,0,5.0
408290,1,13,1330,0,5.0
408291,1,14,1330,1,3.0
408292,1,15,1330,0,2.0
408293,1,16,1330,1,4.0
408294,1,17,1330,0,6.0
408295,1,18,1330,0,9.0
408296,1,19,1330,0,9.0
408297,1,20,1330,0,10.0
408298,1,21,1330,0,10.0
408299,1,22,1330,0,9.0
408300,1,23,1330,0,8.0
408301,1,24,1330,0,10.0
408302,1,25,1330,0,10.0
408303,1,26,1330,1,2.0
408304,1,27,1330,0,10.0
408305,1,28,1330,0,10.0
408306,1,29,1330,0,6.0
408307,1,30,1330,0,7.0
408308,1,31,1330,0,6.0
408312,1,1,1850,1,10.0
408313,1,2,1850,1,9.0
408314,1,3,1850,1,5.0
408315,1,4,1850,0,7.0
408316,1,5,1850,0,10.0
408317,1,6,1850,0,10.0
408318,1,7,1850,0,10.0
408319,1,8,1850,0,10.0
408320,1,9,1850,0,10.0
408321,1,10,1850,0,10.0
408322,1,11,1850,0,8.0
408323,1,12,1850,0,6.0
408324,1,13,1850,0,6.0
408325,1,14,1850,0,2.0
408326,1,15,1850,1,7.0
408327,1,16,1850,0,10.0
408328,1,17,1850,0,7.0
408329,1,18,1850,0,8.0
408330,1,19,1850,0,10.0
408331,1,20,1850,0,10.0
408332,1,21,1850,0,9.0
408333,1,22,1850,0,7.0
408334,1,23,1850,0,3.0
408335,1,24,1850,0,10.0
408336,1,25,1850,0,10.0
408337,1,26,1850,0,1.0
408338,1,27,1850,0,10.0
408339,1,28,1850,1,4.0
408340,1,29,1850,0,3.0
408341,1,30,1850,0,7.0
408342,1,31,1850,0,6.0
408493,1,1,1340,0,10.0
408494,1,2,1340,0,10.0
408495,1,3,1340,1,3.0
408496,1,4,1340,0,6.0
408497,1,5,1340,1,10.0
408498,1,6,1340,0,10.0
408499,1,7,1340,0,10.0
408500,1,8,1340,0,10.0
408501,1,9,1340,0,10.0
408502,1,10,1340,0,10.0
408503,1,11,1340,0,9.0
408504,1,12,1340,0,5.0
408505,1,13,1340,0,5.0
408506,1,14,1340,0,3.0
408507,1,15,1340,0,2.0
408508,1,16,1340,0,5.0
408509,1,17,1340,0,6.0
408510,1,18,1340,1,9.0
408511,1,19,1340,0,9.0
408512,1,20,1340,0,10.0
408513,1,21,1340,0,10.0
408514,1,22,1340,0,9.0
408515,1,23,1340,0,8.0
408516,1,24,1340,0,10.0
408517,1,25,1340,0,10.0
408518,1,26,1340,1,1.0
408519,1,27,1340,0,10.0
408520,1,28,1340,0,10.0
408521,1,29,1340,0,5.0
408522,1,30,1340,0,7.0
408523,1,31,1340,0,6.0
408558,1,1,820,0,10.0
408559,1,2,820,0,9.0
408560,1,3,820,0,3.0
408561,1,4,820,0,5.0
408562,1,5,820,0,10.0
408563,1,6,820,0,10.0
408564,1,7,820,0,10.0
408565,1,8,820,0,10.0
408566,1,9,820,0,10.0
408567,1,10,820,0,10.0
408568,1,11,820,0,9.0
408569,1,12,820,0,4.0
408570,1,13,820,0,1.0
408571,1,14,820,0,1.0
408572,1,15,820,0,2.0
408573,1,16,820,1,2.0
408574,1,17,820,0,7.0
408575,1,18,820,0,6.0
408576,1,19,820,0,5.0
408577,1,20,820,0,10.0
408578,1,21,820,1,9.0
408579,1,22,820,0,4.0
408580,1,23,820,0,4.0
408581,1,24,820,0,8.0
408582,1,25,820,0,10.0
408583,1,26,820,0,2.0
408584,1,27,820,0,10.0
408585,1,28,820,0,10.0
408586,1,29,820,0,10.0
408587,1,30,820,0,2.0
408588,1,31,820,0,6.0
408622,1,1,1005,1,10.0
